"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
313567,"Influenza - Avian","H5N1 HPAI",43.706802,-0.036399,"SAINT-MARTIN-D'ARMAGNAC","France","Europe","SAINT-MARTIN-D'ARMAGNAC, France, Europe","2022-01-12","2022-02-15","2022-01-12","Domestic,Chicken","OIE",,
313566,"Influenza - Avian","H5N1 HPAI",43.655139,-0.897953,"CLERMONT","France","Europe","CLERMONT, France, Europe","2022-01-18","2022-02-15","2022-01-18","Domestic,Duck","OIE",,
313565,"Influenza - Avian","H5N1 HPAI",43.598818,-0.424809,"LACAJUNTE","France","Europe","LACAJUNTE, France, Europe","2022-01-06","2022-02-15","2022-01-06","Domestic,Chicken","OIE",,
313564,"Influenza - Avian","H5N1 HPAI",43.783635,-0.36692,"BORDERES-ET-LAMENSANS","France","Europe","BORDERES-ET-LAMENSANS, France, Europe","2022-01-10","2022-02-15","2022-01-10","Domestic,Duck","OIE",,
311837,"Influenza - Avian","H5N1 HPAI",45.689025,5.524342,"brangues","France","Europe","brangues, France, Europe","2022-01-03","2022-01-20","2022-01-03","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311836,"Influenza - Avian","H5N1 HPAI",48.556871,-2.547274,"SAINT-ALBAN","France","Europe","SAINT-ALBAN, France, Europe","2022-01-12","2022-01-20","2022-01-12","Wild,Green sandpiper","OIE",,
311282,"Influenza - Avian","H5N1 HPAI",43.616423,-0.629215,"MOMUY","France","Europe","MOMUY, France, Europe","2022-01-06","2022-01-13","2022-01-06","Domestic,Chicken","OIE",,
311281,"Influenza - Avian","H5N1 HPAI",43.684122,-0.317977,"bahus-soubiran","France","Europe","bahus-soubiran, France, Europe","2022-01-08","2022-01-13","2022-01-08","Domestic,Duck","OIE",,
311280,"Influenza - Avian","H5N1 HPAI",46.508017,-0.64826,"saint-hilaire-des-loges","France","Europe","saint-hilaire-des-loges, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311279,"Influenza - Avian","H5N1 HPAI",43.712775,-0.402087,"CLASSUN","France","Europe","CLASSUN, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311278,"Influenza - Avian","H5N1 HPAI",43.633506,-0.493856,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311277,"Influenza - Avian","H5N1 HPAI",43.638036,-0.51358,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-08","2022-01-13","2022-01-08","Domestic,Chicken","OIE",,
311276,"Influenza - Avian","H5N1 HPAI",43.554215,-0.283059,"GARLIN","France","Europe","GARLIN, France, Europe","2022-01-08","2022-01-13","2022-01-08","Domestic,Duck","OIE",,
311275,"Influenza - Avian","H5N1 HPAI",43.574078,-0.203936,"CASTETPUGON","France","Europe","CASTETPUGON, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311273,"Influenza - Avian","H5N1 HPAI",43.62288,-0.491072,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311271,"Influenza - Avian","H5N1 HPAI",43.61188,-0.321057,"miramont-sensacq","France","Europe","miramont-sensacq, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311264,"Influenza - Avian","H5N1 HPAI",43.52128,-0.695612,"SALLESPISSE","France","Europe","SALLESPISSE, France, Europe","2022-01-09","2022-01-13","2022-01-09","Domestic,Duck","OIE",,
311263,"Influenza - Avian","H5N1 HPAI",43.25256,-0.67181,"POEY-D'OLORON","France","Europe","POEY-D'OLORON, France, Europe","2022-01-06","2022-01-13","2022-01-06","Domestic,Duck","OIE",,
311262,"Influenza - Avian","H5N1 HPAI",43.261607,-0.660513,"SAUCEDE","France","Europe","SAUCEDE, France, Europe","2022-01-08","2022-01-13","2022-01-08","Domestic,Duck","OIE",,
311260,"Influenza - Avian","H5N1 HPAI",43.220991,-0.645,"VERDETS","France","Europe","VERDETS, France, Europe","2022-01-09","2022-01-13","2022-01-09","Domestic,Duck","OIE",,
311259,"Influenza - Avian","H5N1 HPAI",43.686036,-0.203236,"barcelonne-du-gers","France","Europe","barcelonne-du-gers, France, Europe","2022-01-09","2022-01-13","2022-01-09","Domestic,Duck","OIE",,
311258,"Influenza - Avian","H5N1 HPAI",43.736903,-0.155138,"LUPPE-VIOLLES","France","Europe","LUPPE-VIOLLES, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311257,"Influenza - Avian","H5N1 HPAI",43.741037,0.200144,"CASTILLON-DEBATS","France","Europe","CASTILLON-DEBATS, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311255,"Influenza - Avian","H5N1 HPAI",43.603698,-0.550432,"MONSEGUR","France","Europe","MONSEGUR, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311254,"Influenza - Avian","H5N1 HPAI",43.57501,-0.668437,"MARPAPS","France","Europe","MARPAPS, France, Europe","2022-01-04","2022-01-13","2022-01-04","Domestic,Unspecified bird","OIE",,
311253,"Influenza - Avian","H5N1 HPAI",43.674709,-0.801317,"BAIGTS","France","Europe","BAIGTS, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311252,"Influenza - Avian","H5N1 HPAI",43.663401,-0.336422,"bahus-soubiran","France","Europe","bahus-soubiran, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311251,"Influenza - Avian","H5N1 HPAI",43.680376,-0.495855,"kinks","France","Europe","kinks, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Chicken","OIE",,
311250,"Influenza - Avian","H5N1 HPAI",43.675546,-0.761211,"CAUPENNE","France","Europe","CAUPENNE, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311249,"Influenza - Avian","H5N1 HPAI",43.687691,-0.71245,"MAYLIS","France","Europe","MAYLIS, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311248,"Influenza - Avian","H5N1 HPAI",43.434339,-0.046248,"vidouze","France","Europe","vidouze, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311247,"Influenza - Avian","H5N1 HPAI",43.642693,-0.486863,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-09","2022-01-13","2022-01-09","Domestic,Duck","OIE",,
311245,"Influenza - Avian","H5N1 HPAI",43.65966,-0.566072,"HAGETMAU","France","Europe","HAGETMAU, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Chicken","OIE",,
311244,"Influenza - Avian","H5N1 HPAI",43.722921,-0.411845,"buanes","France","Europe","buanes, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311243,"Influenza - Avian","H5N1 HPAI",44.392587,0.37236,"clairac","France","Europe","clairac, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311242,"Influenza - Avian","H5N1 HPAI",43.391081,-0.069475,"BENTAYOU-SEREE","France","Europe","BENTAYOU-SEREE, France, Europe","2022-01-05","2022-01-13","2022-01-05","Domestic,Chicken","OIE",,
311241,"Influenza - Avian","H5N1 HPAI",43.645164,-0.675023,"SAINT-CRICQ-CHALOSSE","France","Europe","SAINT-CRICQ-CHALOSSE, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311240,"Influenza - Avian","H5N1 HPAI",43.6502,-0.519958,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311239,"Influenza - Avian","H5N1 HPAI",43.145096,-0.076328,"LOUBAJAC","France","Europe","LOUBAJAC, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311237,"Influenza - Avian","H5N1 HPAI",43.664689,-0.287941,"aire-sur-l'adour","France","Europe","aire-sur-l'adour, France, Europe","2022-01-06","2022-01-13","2022-01-06","Domestic,Duck","OIE",,
311236,"Influenza - Avian","H5N1 HPAI",43.27489,-0.702965,"prechacq-navarrenx","France","Europe","prechacq-navarrenx, France, Europe","2022-01-06","2022-01-13","2022-01-06","Domestic,Duck","OIE",,
311235,"Influenza - Avian","H5N1 HPAI",43.24613,-0.660196,"POEY-D'OLORON","France","Europe","POEY-D'OLORON, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311234,"Influenza - Avian","H5N1 HPAI",43.560219,-0.705924,"BONNEGARDE","France","Europe","BONNEGARDE, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Duck","OIE",,
311233,"Influenza - Avian","H5N1 HPAI",43.663241,-0.472761,"vielle-tursan","France","Europe","vielle-tursan, France, Europe","2022-01-08","2022-01-13","2022-01-08","Domestic,Duck","OIE",,
311227,"Influenza - Avian","H5N1 HPAI",43.645785,-0.517215,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-09","2022-01-13","2022-01-09","Domestic,Duck","OIE",,
311226,"Influenza - Avian","H5N1 HPAI",43.663375,-0.723022,"bergouey","France","Europe","bergouey, France, Europe","2022-01-08","2022-01-13","2022-01-08","Domestic,Duck","OIE",,
311225,"Influenza - Avian","H5N1 HPAI",43.620455,-0.675099,"CAZALIS","France","Europe","CAZALIS, France, Europe","2022-01-09","2022-01-13","2022-01-09","Domestic,Duck","OIE",,
311224,"Influenza - Avian","H5N1 HPAI",43.560895,-0.598469,"BASSERCLES","France","Europe","BASSERCLES, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311223,"Influenza - Avian","H5N1 HPAI",43.709312,-0.713173,"saint-aubin","France","Europe","saint-aubin, France, Europe","2022-01-04","2022-01-13","2022-01-04","Domestic,Duck","OIE",,
311222,"Influenza - Avian","H5N1 HPAI",43.627203,-0.468769,"SAMADET","France","Europe","SAMADET, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311221,"Influenza - Avian","H5N1 HPAI",50.856444,2.561795,"WINNEZEELE","France","Europe","WINNEZEELE, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Turkey","OIE",,
311220,"Influenza - Avian","H5N1 HPAI",43.611844,-0.261326,"saint-agnet","France","Europe","saint-agnet, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311218,"Influenza - Avian","H5N1 HPAI",43.614285,-0.436906,"ARBOUCAVE","France","Europe","ARBOUCAVE, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311217,"Influenza - Avian","H5N1 HPAI",43.392291,-0.063741,"BENTAYOU-SEREE","France","Europe","BENTAYOU-SEREE, France, Europe","2022-01-05","2022-01-13","2022-01-05","Domestic,Duck","OIE",,
311216,"Influenza - Avian","H5N1 HPAI",43.580389,-0.468023,"MALAUSSANNE","France","Europe","MALAUSSANNE, France, Europe","2022-01-07","2022-01-13","2022-01-07","Domestic,Chicken","OIE",,
311214,"Influenza - Avian","H5N1 HPAI",43.604571,-0.570744,"MORGANX","France","Europe","MORGANX, France, Europe","2022-01-05","2022-01-13","2022-01-05","Domestic,Chicken","OIE",,
311213,"Influenza - Avian","H5N1 HPAI",43.309115,-0.882816,"LICHOS","France","Europe","LICHOS, France, Europe","2022-01-11","2022-01-13","2022-01-11","Domestic,Duck","OIE",,
311212,"Influenza - Avian","H5N1 HPAI",43.662962,-0.583195,"HAGETMAU","France","Europe","HAGETMAU, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311210,"Influenza - Avian","H5N1 HPAI",43.549047,-0.524826,"ARGET","France","Europe","ARGET, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311209,"Influenza - Avian","H5N1 HPAI",43.504969,-0.750521,"ORTHEZ","France","Europe","ORTHEZ, France, Europe","2022-01-10","2022-01-13","2022-01-10","Domestic,Duck","OIE",,
311208,"Influenza - Avian","H5N1 HPAI",43.563564,-0.523522,"MONGET","France","Europe","MONGET, France, Europe","2022-01-04","2022-01-13","2022-01-04","Domestic,Duck","OIE",,
311207,"Influenza - Avian","H5N1 HPAI",43.285128,-0.735624,"dognen","France","Europe","dognen, France, Europe","2022-01-04","2022-01-13","2022-01-04","Domestic,Duck","OIE",,
311206,"Influenza - Avian","H5N1 HPAI",43.844669,0.074937,"EAUZE","France","Europe","EAUZE, France, Europe","2022-01-04","2022-01-13","2022-01-04","Domestic,Duck","OIE",,
310772,"Influenza - Avian","H5N1 HPAI",43.291752,0.73745,"escanecrabe","France","Europe","escanecrabe, France, Europe","2022-01-02","2022-01-10","2022-01-02","Domestic,Chicken","OIE",,
310771,"Influenza - Avian","H5N1 HPAI",46.608786,1.40076,"RIVARENNES","France","Europe","RIVARENNES, France, Europe","2022-01-06","2022-01-10","2022-01-06","Domestic,Unspecified bird","OIE",,
311363,"Influenza - Avian","H5N1 HPAI",32.568154,34.940126,"MAYAN ZEVI","Israel","Asia","MAYAN ZEVI, Israel, Asia","2022-01-10","2022-01-15","2022-01-10","Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae)","OIE",,
311353,"Influenza - Avian","H5N1 HPAI",31.384063,34.459939,"REIM","Israel","Asia","REIM, Israel, Asia","2022-01-03","2022-01-15","2022-01-03","Wild,Crane","OIE",,
314097,"Influenza - Avian","H5N1 HPAI",45.132578,7.751899,"Settimo Torinese","Italy","Europe","Settimo Torinese, Italy, Europe","2022-02-14","2022-02-18","2022-02-14","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
314096,"Influenza - Avian","H5N1 HPAI",45.446468,8.398279,"Greggio","Italy","Europe","Greggio, Italy, Europe","2022-02-14","2022-02-18","2022-02-14","Wild,Great egret (Ardea alba)","OIE",,
314095,"Influenza - Avian","H5N1 HPAI",43.929291,11.062306,"Montemurlo","Italy","Europe","Montemurlo, Italy, Europe","2022-02-11","2022-02-18","2022-02-11","Domestic,Unspecified bird","OIE",,
314094,"Influenza - Avian","H5N1 HPAI",44.043697,11.153191,"Vernio","Italy","Europe","Vernio, Italy, Europe","2022-02-04","2022-02-18","2022-02-04","Domestic,Unspecified bird","OIE",,
313267,"Influenza - Avian","H5N1 HPAI",45.089934,9.380432,"Italy","Italy","Europe","Italy, Italy, Europe","2022-02-08","2022-02-11","2022-02-08","Domestic,Unspecified bird","OIE",,
311787,"Influenza - Avian","H5N1 HPAI",45.421836,10.629697,"Pozzolengo","Italy","Europe","Pozzolengo, Italy, Europe","2022-01-06","2022-01-18","2022-01-06","Domestic,Unspecified bird","OIE",,
311786,"Influenza - Avian","H5N1 HPAI",45.508163,11.720531,"Camisano Vicentino","Italy","Europe","Camisano Vicentino, Italy, Europe","2022-01-10","2022-01-18","2022-01-10","Domestic,Unspecified bird","OIE",,
311785,"Influenza - Avian","H5N1 HPAI",43.788531,11.142187,"Campi Bisenzio","Italy","Europe","Campi Bisenzio, Italy, Europe","2022-01-11","2022-01-18","2022-01-11","Domestic,Unspecified bird","OIE",,
310764,"Influenza - Avian","H5N1 HPAI",45.052742,11.62716,"Lendinara","Italy","Europe","Lendinara, Italy, Europe","2022-01-04","2022-01-09","2022-01-04","Domestic,Chicken","OIE",,
310763,"Influenza - Avian","H5N1 HPAI",45.300758,10.780618,"Roverbella","Italy","Europe","Roverbella, Italy, Europe","2022-01-03","2022-01-09","2022-01-03","Domestic,Guinea fowl","OIE",,
310762,"Influenza - Avian","H5N1 HPAI",45.469301,11.654248,"Montegalda","Italy","Europe","Montegalda, Italy, Europe","2022-01-04","2022-01-09","2022-01-04","Domestic,Chicken","OIE",,
310761,"Influenza - Avian","H5N1 HPAI",45.262373,10.883475,"Nogarole Rocca","Italy","Europe","Nogarole Rocca, Italy, Europe","2022-01-05","2022-01-09","2022-01-05","Domestic,Turkey","OIE",,
310755,"Influenza - Avian","H5N1 HPAI",45.214873,10.516978,"Piubega","Italy","Europe","Piubega, Italy, Europe","2022-01-03","2022-01-09","2022-01-03","Domestic,Chicken","OIE",,
310752,"Influenza - Avian","H5N1 HPAI",45.173548,10.425334,"Acquanegra Sul Chiese","Italy","Europe","Acquanegra Sul Chiese, Italy, Europe","2022-01-03","2022-01-09","2022-01-03","Domestic,Chicken","OIE",,
314320,"Influenza - Avian","H5N1 HPAI",45.2243,18.62802,"Riber Bidj","Croatia","Europe","Riber Bidj, Croatia, Europe","2022-02-09","2022-02-22","2022-02-09","Wild,Swan","OIE",,
313264,"Influenza - Avian","H5N1 HPAI",45.608482,18.799863,"Kopacki rit- jezero Sakadas","Croatia","Europe","Kopacki rit- jezero Sakadas, Croatia, Europe","2022-01-20","2022-02-11","2022-01-20","Wild,Greater White-fronted Goose (Anser albifrons)","OIE",,
311838,"Influenza - Avian","H5N1 HPAI",45.3155,13.59119,"Antenal, Novigrad","Croatia","Europe","Antenal, Novigrad, Croatia, Europe","2022-01-11","2022-01-20","2022-01-11","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
311347,"Influenza - Avian","H5N1 HPAI",45.79272,18.611286,"Branjin Vrh","Croatia","Europe","Branjin Vrh, Croatia, Europe","2022-01-10","2022-01-14","2022-01-10","Domestic,Unspecified bird","OIE",,
311345,"Influenza - Avian","H5N1 HPAI",45.48554,15.56222,"Near Aquatika","Croatia","Europe","Near Aquatika, Croatia, Europe","2022-01-06","2022-01-14","2022-01-06","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
314310,"Influenza - Avian","H5N1 HPAI",37.1037,-6.459,"Almonte","Spain","Europe","Almonte, Spain, Europe","2022-02-14","2022-02-22","2022-02-14","Wild,Stork","OIE",,
314309,"Influenza - Avian","H5N1 HPAI",40.8961,-4.5856,"sanchidrian","Spain","Europe","sanchidrian, Spain, Europe","2022-02-06","2022-02-22","2022-02-06","Wild,Stork","OIE",,
314308,"Influenza - Avian","H5N1 HPAI",40.6688,-4.7092,"?vila","Spain","Europe","?vila, Spain, Europe","2022-02-03","2022-02-22","2022-02-03","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
314307,"Influenza - Avian","H5N1 HPAI",40.9136,-4.7322,"El Bohod?n","Spain","Europe","El Bohod?n, Spain, Europe","2022-01-14","2022-02-22","2022-01-14","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
314306,"Influenza - Avian","H5N1 HPAI",40.9764,-4.8631,"Donjimeno","Spain","Europe","Donjimeno, Spain, Europe","2022-01-23","2022-02-22","2022-01-23","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
314305,"Influenza - Avian","H5N1 HPAI",42.2245,3.0955,"Castell? d'Empuries","Spain","Europe","Castell? d'Empuries, Spain, Europe","2022-01-17","2022-02-22","2022-01-17","Wild,Stork","OIE",,
314304,"Influenza - Avian","H5N1 HPAI",40.854,-4.762,"El Oso","Spain","Europe","El Oso, Spain, Europe","2022-01-10","2022-02-22","2022-01-10","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae) / Wild,Egret","OIE",,
314303,"Influenza - Avian","H5N1 HPAI",41.319,-4.943,"Medina del Campo","Spain","Europe","Medina del Campo, Spain, Europe","2022-02-11","2022-02-22","2022-02-11","Wild,Egret","OIE",,
314302,"Influenza - Avian","H5N1 HPAI",40.5,-4.422,"Hoyo de Pinares","Spain","Europe","Hoyo de Pinares, Spain, Europe","2022-01-23","2022-02-22","2022-01-23","Wild,Columbidae (unidentified):Columbidae (incognita)(Columbidae)","OIE",,
314301,"Influenza - Avian","H5N1 HPAI",40.768,-3.686,"guadalix de la sierra","Spain","Europe","guadalix de la sierra, Spain, Europe","2022-02-10","2022-02-22","2022-02-10","Wild,Anatidae (unidentified):Anatidae (incognita)(Anatidae)","OIE",,
314300,"Influenza - Avian","H5N1 HPAI",40.966,-4.76,"Nava de Ar?valo","Spain","Europe","Nava de Ar?valo, Spain, Europe","2022-01-26","2022-02-22","2022-01-26","Wild,Anserinae (unidentified):Anserinae (incognita)(Anatidae)","OIE",,
314299,"Influenza - Avian","H5N1 HPAI",42.0636,-4.7485,"Fuentes de Nava","Spain","Europe","Fuentes de Nava, Spain, Europe","2022-01-10","2022-02-22","2022-01-10","Wild,Stork","OIE",,
314298,"Influenza - Avian","H5N1 HPAI",41.3517,-4.5334,"?scar","Spain","Europe","?scar, Spain, Europe","2022-02-07","2022-02-22","2022-02-07","Domestic,Unspecified bird","OIE",,
314297,"Influenza - Avian","H5N1 HPAI",37.4175,-5.7299,"Carmona","Spain","Europe","Carmona, Spain, Europe","2022-02-07","2022-02-22","2022-02-07","Domestic,Turkey","OIE",,
314296,"Influenza - Avian","H5N1 HPAI",37.2511,-4.9364,"Gilena","Spain","Europe","Gilena, Spain, Europe","2022-02-13","2022-02-22","2022-02-13","Domestic,Chicken","OIE",,
314295,"Influenza - Avian","H5N1 HPAI",37.2439,-4.9146,"Gilena","Spain","Europe","Gilena, Spain, Europe","2022-02-11","2022-02-22","2022-02-11","Domestic,Chicken","OIE",,
314294,"Influenza - Avian","H5N1 HPAI",37.3729,-6.6663,"Niebla","Spain","Europe","Niebla, Spain, Europe","2022-02-09","2022-02-22","2022-02-09","Domestic,Turkey","OIE",,
314293,"Influenza - Avian","H5N1 HPAI",37.4235,-5.6942,"Carmona","Spain","Europe","Carmona, Spain, Europe","2022-02-14","2022-02-22","2022-02-14","Domestic,Unspecified bird","OIE",,
314292,"Influenza - Avian","H5N1 HPAI",41.3459,-4.532,"?scar","Spain","Europe","?scar, Spain, Europe","2022-02-16","2022-02-22","2022-02-16","Domestic,Chicken","OIE",,
